,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week
20089,51,420917,13,0,0,45
20090,25,197871,10,0,0,44
20091,46,253116,13,0,0,40
20092,38,206535,10,0,0,50
20093,26,70447,9,0,0,40
20094,46,201217,9,0,0,40
20095,25,209970,13,0,0,40
20096,20,196745,10,594,0,16
20097,29,175262,14,0,0,35
20098,51,304955,14,0,0,50
20099,40,181265,10,0,0,52
20100,24,200973,10,0,0,40
20101,24,37440,13,0,0,50
20102,31,395170,11,0,0,24
20103,54,32385,9,0,0,30
20104,34,353213,12,0,0,60
20105,19,38619,10,0,0,66
20106,21,177711,9,0,0,40
20107,21,190761,6,0,0,70
20108,23,27776,10,0,0,24
20109,37,470663,10,0,0,40
20110,40,71738,14,0,0,46
20111,57,74156,9,0,0,30
20112,48,202467,13,0,1485,40
20113,24,123983,7,0,0,40
20114,43,193494,10,0,0,40
20115,32,169886,13,0,0,20
20116,40,130571,9,0,0,40
20117,52,90363,15,99999,0,35
20118,49,83444,9,0,0,40
20119,45,239093,10,3137,0,40
20120,62,151369,9,0,0,40
20121,29,56630,11,0,0,40
20122,49,117095,9,0,0,40
20123,55,189985,10,0,0,40
20124,20,34862,10,0,0,72
20125,37,126675,13,0,0,40
20126,43,199806,13,0,0,40
20127,29,57596,10,0,0,40
20128,44,103459,9,0,0,40
20129,28,282398,10,0,0,40
20130,38,298841,10,0,0,45
20131,45,33300,11,0,1977,50
20132,22,306031,10,0,0,40
20133,19,306467,10,0,0,20
20134,20,189888,8,0,0,40
20135,60,83861,9,0,0,40
20136,30,117393,9,0,0,40
20137,22,129934,10,0,0,40
20138,51,179010,10,0,0,60
20139,31,375680,13,0,0,40
20140,48,316101,9,0,0,40
20141,43,293305,13,0,1887,40
20142,51,175750,9,0,0,40
20143,41,121718,11,0,1848,48
20144,62,94931,11,3411,0,40
20145,50,229272,9,0,0,40
20146,46,142828,9,0,0,40
20147,54,22743,10,15024,0,60
20148,68,76371,9,0,0,45
20149,23,216129,12,0,0,30
20150,49,107425,14,0,0,35
20151,24,611029,6,0,0,40
20152,30,363032,9,0,0,40
20153,38,170020,9,3137,0,45
20154,34,137900,9,0,0,35
20155,22,322674,10,0,0,40
20156,30,23778,4,0,0,40
20157,61,147845,4,0,0,31
20158,36,175759,9,0,0,40
20159,51,166459,11,0,0,40
20160,43,128212,3,0,0,40
20161,54,127455,10,0,0,48
20162,63,134699,9,0,0,25
20163,51,254230,10,0,0,40
20164,63,159715,6,0,0,40
20165,51,116286,14,0,0,60
20166,27,146719,9,0,0,35
20167,35,361888,12,0,0,40
20168,31,26553,13,0,0,25
20169,46,32825,9,0,0,40
20170,53,225768,11,0,0,40
20171,26,393728,10,0,0,24
20172,43,160369,9,0,0,40
20173,39,191807,9,15024,0,50
20174,50,176969,9,0,1590,40
20175,54,33863,9,0,0,40
20176,62,182687,10,0,0,45
20177,57,141459,10,0,0,40
20178,19,174233,10,0,0,24
20179,29,95393,9,0,0,20
20180,20,221095,9,0,0,40
20181,53,104501,13,0,1902,55
20182,18,437851,10,0,0,40
20183,22,131230,10,0,0,40
20184,23,495888,9,0,0,40
20185,69,185691,7,0,0,20
20186,56,201822,4,0,2002,40
20187,53,549341,13,0,0,35
20188,28,247445,9,0,0,40
20189,28,199566,13,0,0,40
20190,33,139057,9,0,0,84
20191,48,185039,9,0,0,30
20192,61,166124,9,0,0,40
20193,49,82649,13,5013,0,45
20194,48,109275,10,0,0,40
20195,32,408328,4,0,0,40
20196,51,186338,9,0,0,40
20197,27,130856,13,0,0,40
20198,19,251579,10,0,0,14
20199,47,76612,9,0,0,50
20200,25,22546,13,0,0,60
20201,72,53684,10,0,0,40
20202,29,183627,7,0,0,40
20203,22,73203,9,0,0,40
20204,57,108426,9,0,0,48
20205,50,116287,12,0,0,60
20206,45,145697,10,0,0,30
20207,52,326156,10,0,0,40
20208,53,201127,14,0,0,48
20209,36,250791,9,0,0,48
20210,46,328216,9,0,0,40
20211,20,400443,9,0,0,20
20212,75,95985,3,0,0,10
20213,32,127651,9,0,0,40
20214,28,250679,9,0,0,40
20215,53,103950,14,0,0,40
20216,17,200199,7,0,0,35
20217,46,295791,11,0,0,38
20218,39,191841,12,0,0,30
20219,38,82622,10,0,0,40
20220,36,160728,9,0,0,60
20221,63,109849,13,0,0,21
20222,28,339897,2,0,0,43
20223,28,37215,13,0,0,45
20224,49,371299,9,0,0,35
20225,43,421837,10,0,0,40
20226,38,29702,13,0,0,45
20227,39,117381,9,0,0,62
20228,42,240027,9,0,0,40
20229,40,338740,9,0,0,40
20230,45,28359,9,0,0,10
20231,29,315026,9,0,0,40
20232,24,314525,13,0,1741,45
20233,30,173005,10,0,0,50
20234,44,286750,10,0,0,40
20235,40,163985,9,0,0,24
20236,30,219318,9,0,0,35
20237,42,44121,14,0,1876,40
20238,52,103794,11,0,0,35
20239,42,310632,10,0,0,40
20240,39,153976,10,0,0,52
20241,43,174575,10,0,0,45
20242,62,82388,9,10566,0,40
20243,30,207253,11,0,0,40
20244,83,251951,9,0,0,20
20245,39,746786,13,0,0,55
20246,41,308296,9,0,0,20
20247,49,101825,14,0,1977,40
20248,25,109009,7,0,0,40
20249,48,413363,7,0,2002,40
20250,59,117751,12,0,0,8
20251,44,296326,13,0,0,40
20252,36,208358,5,4650,0,56
20253,40,120277,9,0,0,40
20254,21,193219,9,0,0,35
20255,41,86399,10,0,0,38
20256,24,215251,13,0,0,50
20257,67,124470,9,0,0,60
20258,24,228649,13,0,0,38
20259,50,386397,13,0,0,60
20260,48,96798,14,0,0,35
20261,55,106707,12,0,0,20
20262,29,159768,9,3325,0,40
20263,50,139464,13,0,0,36
20264,64,550848,6,0,0,40
20265,49,68505,5,0,0,37
20266,20,122215,9,0,0,52
20267,30,159442,9,0,0,40
20268,37,80638,13,0,0,30
20269,52,192390,9,0,0,40
20270,22,191324,10,0,0,25
20271,77,147284,9,0,0,14
20272,19,73009,10,0,0,15
20273,52,177858,9,0,0,55
20274,42,163003,13,0,0,40
20275,35,95551,9,0,0,36
20276,27,125298,10,0,0,50
20277,54,198186,9,0,0,38
20278,37,295949,9,0,1628,40
20279,37,182668,6,0,0,35
20280,28,124905,4,0,0,30
20281,63,171635,13,0,0,40
20282,19,376240,9,0,0,42
20283,28,157391,13,0,0,40
20284,23,114357,10,0,0,40
20285,44,178134,15,0,0,40
20286,31,207201,10,0,0,40
20287,35,124483,13,0,0,50
20288,64,102103,9,0,0,50
20289,40,92036,9,0,0,40
20290,59,236426,12,0,0,50
20291,22,400966,10,0,0,40
20292,40,404573,10,0,0,44
20293,35,227571,4,0,0,40
20294,20,145917,10,0,0,15
20295,35,190226,9,0,0,40
20296,28,356555,10,0,0,48
20297,28,66473,9,0,0,40
20298,37,172256,10,0,0,20
20299,72,118902,16,0,2392,6
20300,25,163039,12,0,0,60
20301,37,89559,9,0,0,40
20302,19,35507,10,0,0,45
20303,31,163303,11,0,0,38
20304,41,192712,9,0,0,40
20305,31,381153,6,0,0,40
20306,44,222434,9,0,0,40
20307,20,34706,10,0,0,47
20308,57,47857,10,0,0,50
20309,26,195216,9,0,0,12
20310,44,103643,9,5013,0,60
20311,29,329426,9,0,0,40
20312,36,183612,9,0,1977,40
20313,40,184105,11,0,0,40
20314,21,211385,12,0,0,35
20315,21,61777,10,0,0,70
20316,34,320194,15,0,0,48
20317,24,199444,13,0,0,15
20318,28,312588,6,0,0,40
20319,35,168675,9,0,0,50
20320,35,87556,9,0,0,40
20321,38,220421,13,0,0,40
20322,44,404599,9,0,0,40
20323,39,99065,13,0,0,40
20324,57,109973,9,0,0,40
20325,19,246652,10,0,0,40
20326,29,57423,11,0,0,48
20327,23,291248,9,0,0,40
20328,50,163708,9,0,0,40
20329,51,240358,10,0,0,20
20330,28,25955,11,0,0,40
20331,44,101593,13,0,0,60
20332,29,227890,13,0,0,40
20333,31,225053,9,0,0,45
20334,27,228472,13,0,0,45
20335,34,245378,13,0,0,45
20336,50,156623,15,7688,0,50
20337,27,35032,10,0,0,40
20338,31,258849,11,0,0,40
20339,46,190115,12,0,0,40
20340,39,63910,10,0,0,40
20341,40,510072,13,0,0,55
20342,28,210867,7,0,0,40
20343,18,263024,9,0,0,40
20344,51,306785,9,0,0,40
20345,58,104333,9,0,0,50
20346,66,340734,9,0,0,40
20347,36,288585,9,0,0,20
20348,38,241765,7,0,0,60
20349,25,111058,12,0,0,40
20350,25,104662,9,0,0,22
20351,90,313986,7,0,0,40
20352,41,52037,10,0,0,40
20353,34,146589,9,0,0,40
20354,33,131776,13,914,0,40
20355,33,254221,9,0,0,40
20356,35,152909,13,0,1887,45
20357,39,211785,9,0,0,20
20358,59,160362,9,0,0,60
20359,19,387215,10,0,1719,16
20360,39,187046,9,4064,0,38
20361,19,208874,10,0,0,40
20362,27,169631,9,0,0,40
20363,52,202956,4,0,0,40
20364,59,80467,9,0,0,24
20365,28,407672,10,0,0,40
20366,37,243425,9,0,0,50
20367,50,174964,6,0,0,99
20368,36,347491,13,0,0,50
20369,34,146161,13,0,0,60
20370,23,449432,10,0,0,40
20371,19,175499,7,0,0,30
20372,33,288825,9,0,2258,84
20373,27,134813,14,0,0,52
20374,31,190401,14,0,0,40
20375,21,260617,6,0,0,36
20376,31,45604,9,0,0,54
20377,59,67841,9,0,0,40
20378,40,244522,14,0,1902,48
20379,19,430471,7,0,0,40
20380,47,194698,9,0,0,50
20381,34,94235,13,0,0,40
20382,57,188330,9,0,0,78
20383,51,146181,5,0,0,40
20384,21,177125,10,0,0,20
20385,30,68330,10,0,0,50
20386,46,95636,10,0,0,45
20387,40,238329,13,0,0,45
20388,52,416129,1,0,0,40
20389,23,285004,13,0,0,50
20390,90,256514,13,991,0,10
20391,25,186294,9,0,0,50
20392,43,188786,10,0,0,45
20393,38,31352,10,0,0,40
20394,22,197613,11,0,0,30
20395,33,161942,13,1055,0,40
20396,34,275438,10,5178,0,40
20397,65,361721,11,0,0,20
20398,50,144968,9,0,0,15
20399,29,190539,13,6849,0,48
20400,25,178037,9,0,0,40
20401,54,306985,10,0,0,40
20402,49,87928,9,0,0,40
20403,44,242619,10,0,0,40
20404,24,154165,5,0,0,40
20405,25,511331,13,0,0,38
20406,65,221026,9,0,0,20
20407,56,222182,9,0,0,45
20408,39,126569,15,15024,0,60
20409,23,202344,13,0,0,40
20410,20,190423,10,0,0,20
20411,24,238917,3,0,0,40
20412,41,221947,10,0,1887,50
20413,40,37997,10,0,0,50
20414,55,147098,9,0,0,50
20415,38,278253,9,0,0,48
20416,23,195411,9,0,0,40
20417,44,76196,13,0,0,50
20418,45,120131,10,0,1887,40
20419,20,186014,10,0,0,12
20420,29,205903,9,0,0,40
20421,43,125405,9,0,0,40
20422,30,219838,8,0,0,40
20423,28,19395,10,0,0,38
20424,31,223327,9,0,0,40
20425,52,114062,9,0,0,40
20426,36,95654,13,0,0,50
20427,38,177305,9,0,0,45
20428,66,299616,10,0,0,40
20429,63,117681,11,0,0,40
20430,21,237651,10,0,0,35
20431,33,150570,9,0,0,40
20432,46,106705,10,1506,0,50
20433,20,174714,10,0,0,20
20434,47,175958,13,3325,0,60
20435,33,144064,16,0,0,55
20436,66,107112,4,0,0,30
20437,20,54152,10,0,0,30
20438,28,152951,9,0,0,40
20439,46,190487,9,0,0,28
20440,25,306666,10,0,0,45
20441,37,195148,9,3137,0,40
20442,31,226624,5,0,0,60
20443,49,157569,9,0,0,40
20444,22,22966,10,0,0,20
20445,52,379682,11,0,0,20
20446,29,446559,12,0,0,50
20447,18,41794,7,0,0,20
20448,31,90409,10,0,0,35
20449,23,125491,10,0,0,35
20450,27,129661,11,0,0,40
20451,54,104748,6,0,0,65
20452,50,169182,9,0,0,49
20453,46,324655,14,0,1902,40
20454,24,122272,13,0,0,40
20455,17,114798,7,0,0,18
20456,49,289707,9,0,0,45
20457,54,137691,9,0,0,40
20458,41,84610,13,0,1902,60
20459,49,166789,9,0,0,40
20460,36,348728,13,0,0,35
20461,23,348092,9,0,0,40
20462,63,154526,10,0,0,40
20463,67,288371,9,0,0,40
20464,23,182342,9,0,0,40
20465,22,244366,13,0,0,40
20466,66,102423,11,0,0,30
20467,25,259688,7,0,0,50
20468,30,98733,10,0,0,20
20469,35,174856,9,2885,0,40
20470,67,141797,4,0,0,40
20471,30,327202,8,0,0,40
20472,26,76996,10,0,0,38
20473,34,260560,9,0,0,40
20474,21,370990,10,0,0,40
20475,18,129010,8,0,0,10
20476,21,452640,9,0,0,40
20477,76,120796,5,0,0,40
20478,51,45334,10,0,0,70
20479,26,229523,9,0,0,56
20480,18,127388,8,0,0,25
20481,18,395567,7,0,0,40
20482,34,119422,11,0,1672,50
20483,59,193895,9,0,0,40
20484,55,163083,13,14084,0,45
20485,33,155343,10,0,0,72
20486,25,73895,9,0,0,10
20487,48,107682,9,0,0,10
20488,64,321166,13,0,0,5
20489,47,154940,14,0,0,45
20490,26,103700,10,0,0,40
20491,36,63509,12,0,0,48
20492,21,243842,9,0,0,40
20493,54,187221,4,0,0,25
20494,30,58597,9,0,0,44
20495,41,190290,9,0,0,40
20496,53,158352,14,8614,0,35
20497,34,62165,10,0,0,30
20498,20,307149,10,0,0,35
20499,24,280134,6,0,0,49
20500,26,118736,13,0,0,20
20501,25,171114,9,0,0,48
20502,35,169638,10,0,0,36
20503,41,125461,10,0,0,40
20504,33,145434,7,0,0,40
20505,18,152182,10,0,0,25
20506,27,233724,9,0,0,38
20507,32,153963,9,0,0,35
20508,51,88120,9,0,0,40
20509,38,96330,11,0,0,40
20510,41,66118,10,0,0,25
20511,26,182178,10,2829,0,40
20512,38,53628,11,0,0,35
20513,54,174865,5,0,0,45
20514,30,66194,13,0,0,60
20515,31,73796,10,0,0,30
20516,26,28366,13,0,0,40
20517,75,231741,16,4931,0,3
20518,29,237865,14,0,0,40
20519,61,195453,9,0,0,50
20520,24,116934,10,0,0,45
20521,22,87867,8,0,0,30
20522,34,456399,12,0,0,40
20523,42,263608,10,0,0,40
20524,24,263498,7,0,0,40
20525,42,183765,12,0,0,40
20526,27,469705,9,0,1980,40
20527,39,113253,13,0,0,50
20528,20,138768,9,0,0,40
20529,51,302146,7,0,0,40
20530,68,253866,13,0,0,30
20531,28,214858,9,0,0,48
20532,43,243476,9,0,0,40
20533,35,169104,10,0,0,40
20534,44,103218,9,0,0,40
20535,41,57233,13,0,0,40
20536,44,228320,9,0,0,45
20537,20,217421,9,0,0,40
20538,46,185041,9,0,0,75
20539,27,37302,12,7688,0,70
20540,32,261059,10,0,0,50
20541,46,59767,10,0,0,50
20542,26,333541,9,0,0,24
20543,20,133352,10,0,0,40
20544,36,99270,9,0,0,40
20545,49,204629,13,0,0,40
20546,32,34104,9,3103,0,55
20547,32,312667,13,15024,0,50
20548,49,329603,13,0,1902,40
20549,36,281021,9,0,0,45
20550,22,275385,10,0,0,25
20551,52,129177,9,0,0,40
20552,42,385591,9,0,0,50
20553,22,201179,10,0,0,40
20554,72,38360,9,0,0,16
20555,30,73796,13,0,0,40
20556,44,67671,10,0,0,40
20557,23,257621,13,0,0,45
20558,22,180052,10,0,0,20
20559,59,656036,13,0,0,60
20560,46,215943,9,0,0,40
20561,30,488720,11,0,0,40
20562,64,199298,4,0,0,30
20563,31,305692,10,0,0,40
20564,64,114994,9,0,0,20
20565,45,88265,9,0,0,40
20566,59,168569,9,0,1887,40
20567,32,175413,9,0,0,40
20568,43,161226,13,0,0,40
20569,66,160995,6,1086,0,20
20570,23,208598,10,0,0,45
20571,49,200471,9,0,0,40
20572,32,256609,8,0,0,40
20573,49,176684,11,0,0,40
20574,33,206512,10,0,0,40
20575,28,212640,15,0,0,85
20576,47,148724,9,0,0,40
20577,41,266510,9,0,0,40
20578,34,240252,14,0,0,40
20579,25,358975,9,0,0,35
20580,20,124242,10,0,0,40
20581,21,434710,10,0,0,15
20582,25,204338,9,0,0,30
20583,46,241844,5,0,0,40
20584,37,191342,2,0,0,40
20585,41,221947,10,0,0,56
20586,44,111483,9,0,1504,50
20587,30,65278,9,0,0,40
20588,54,133403,10,0,0,40
20589,35,166416,9,0,0,99
20590,58,142158,9,0,0,12
20591,21,221480,10,0,0,25
20592,35,189878,14,0,0,40
20593,35,278403,15,0,0,80
20594,19,184710,10,0,0,20
20595,48,177775,9,0,0,40
20596,56,275943,10,0,0,40
20597,65,225473,10,0,0,35
20598,40,289403,13,0,0,35
20599,26,269060,9,0,0,40
20600,45,449354,10,0,0,40
20601,26,214413,10,0,0,40
20602,32,80058,9,0,0,40
20603,35,202027,13,27828,0,50
20604,22,123440,10,0,0,48
20605,37,191524,11,0,0,38
20606,25,308144,13,0,0,40
20607,64,164204,2,0,0,53
20608,46,205100,11,0,0,48
20609,30,195750,9,0,0,27
20610,63,149756,12,0,0,40
20611,51,240358,9,0,0,40
20612,68,241174,4,0,0,16
20613,36,356838,16,0,0,50
20614,28,115705,10,0,0,50
20615,41,137142,10,0,0,40
20616,47,296066,10,0,0,40
20617,22,401335,10,0,0,30
20618,33,182771,13,0,0,80
20619,34,186824,15,15024,0,40
20620,46,162187,13,0,0,40
20621,28,98010,10,0,0,40
20622,36,172538,9,0,0,52
20623,18,80163,10,0,0,20
20624,33,43959,14,7688,0,50
20625,51,162632,9,7298,0,60
20626,56,115422,9,0,0,35
20627,54,100933,9,0,0,40
20628,29,270379,9,0,0,40
20629,40,20109,10,0,0,84
20630,53,114758,14,15024,0,65
20631,22,100345,9,0,0,35
20632,33,184901,9,0,0,40
20633,28,87239,9,0,0,50
20634,63,127363,10,0,0,12
20635,53,199720,16,15024,0,60
20636,37,143058,6,0,0,50
20637,50,36489,10,0,0,40
20638,22,141698,9,0,0,40
20639,40,26358,12,0,0,40
20640,22,195532,13,8614,0,40
20641,21,30039,10,0,0,40
20642,25,125159,12,0,0,40
20643,20,246250,10,0,0,40
20644,43,77370,9,0,0,40
20645,29,355569,11,0,0,50
20646,32,180603,13,0,0,40
20647,42,201785,14,0,0,50
20648,33,256211,9,0,0,40
20649,27,146764,10,0,0,40
20650,22,211968,10,0,0,40
20651,29,200515,10,0,0,38
20652,29,52636,9,0,0,40
20653,20,27049,10,0,0,20
20654,35,111128,6,0,0,40
20655,31,348038,13,0,1902,50
20656,33,93930,9,0,0,50
20657,67,397831,10,0,1539,40
20658,46,33794,10,0,0,10
20659,45,178215,5,0,0,40
20660,17,191910,7,0,0,20
20661,35,340110,13,0,1848,70
20662,48,133694,13,0,0,40
20663,49,148398,9,0,0,40
20664,20,133515,10,0,0,40
20665,27,181667,9,5013,0,46
20666,64,159715,10,0,0,20
20667,53,174040,10,0,0,40
20668,52,117700,9,0,0,40
20669,29,37215,9,0,0,55
20670,32,46807,9,99999,0,40
20671,48,317360,13,0,0,20
20672,30,425627,10,0,0,40
20673,34,82623,9,0,0,20
20674,19,63574,10,0,0,50
20675,39,140854,9,0,0,50
20676,28,185061,7,0,0,40
20677,17,160118,8,0,0,10
20678,54,282680,13,0,0,50
20679,24,137591,10,0,1762,40
20680,25,198163,9,0,0,40
20681,25,132749,7,0,0,12
20682,48,31264,10,5178,0,40
20683,24,399449,13,0,0,40
20684,31,27494,10,0,0,50
20685,47,368561,10,0,0,40
20686,45,102096,13,0,0,40
20687,19,406078,10,0,0,25
20688,52,100506,10,15024,0,50
20689,52,29658,9,0,0,40
20690,19,20469,9,0,0,12
20691,60,181953,9,0,0,28
20692,43,304175,14,0,0,50
20693,24,170070,12,0,0,30
20694,20,193416,10,0,0,40
20695,51,194908,9,0,0,40
20696,38,357962,5,0,0,40
20697,21,214716,10,0,0,10
20698,40,207578,9,0,0,50
20699,54,146409,10,0,0,40
20700,35,341643,13,0,0,50
20701,52,131631,7,0,0,40
20702,53,88842,9,99999,0,40
20703,56,128900,10,0,0,40
20704,35,417136,9,0,0,40
20705,43,336763,10,0,880,42
20706,29,209301,13,0,0,40
20707,29,120986,9,0,0,65
20708,27,51025,9,0,0,40
20709,58,218281,13,0,0,40
20710,64,114994,9,0,0,18
20711,53,335481,9,0,0,32
20712,21,174503,9,0,0,30
20713,40,230478,12,0,0,30
20714,52,149650,16,0,0,40
20715,38,149419,11,0,0,50
20716,40,341539,10,0,0,30
20717,39,185099,9,0,0,40
20718,56,132930,14,0,0,50
20719,68,128472,16,0,0,55
20720,24,124971,9,0,0,38
20721,40,344060,15,0,0,50
20722,43,286750,15,0,0,99
20723,38,296999,13,0,0,70
20724,45,123681,9,0,0,40
20725,18,232024,7,0,0,55
20726,57,52267,14,0,0,50
20727,49,119182,9,0,0,35
20728,25,191230,10,0,0,40
20729,52,23780,10,0,0,40
20730,56,184553,6,0,0,56
20731,26,242651,10,0,0,48
20732,19,246226,9,0,0,40
20733,25,86745,13,0,0,40
20734,25,106889,9,0,0,30
20735,21,460835,9,0,0,45
20736,48,213140,4,0,0,40
20737,33,37070,14,0,0,60
20738,31,93589,9,0,0,40
20739,26,213258,9,0,0,65
20740,37,46814,13,0,0,38
20741,29,168873,10,0,0,30
20742,20,284737,10,0,0,20
20743,28,309620,10,0,0,60
20744,49,197418,9,0,0,20
20745,73,132737,6,0,0,4
20746,49,185041,14,0,1977,40
20747,51,159604,10,0,0,40
20748,40,123557,10,0,0,40
20749,24,275421,11,0,0,40
20750,18,167147,8,0,0,24
20751,41,197583,6,0,0,40
20752,46,175109,9,0,1485,40
20753,46,117502,9,0,0,40
20754,64,180401,6,0,0,40
20755,50,146603,15,0,0,40
20756,53,143822,14,0,0,36
20757,21,51985,9,0,0,40
20758,22,48121,10,0,0,25
20759,37,234807,13,7430,0,45
20760,39,65324,15,0,0,55
20761,30,302149,13,0,0,40
20762,25,168403,13,0,1741,40
20763,26,159897,10,0,0,40
20764,43,416338,13,0,0,50
20765,59,370615,9,0,0,60
20766,27,219371,9,0,0,40
20767,55,120970,6,0,0,40
20768,20,22966,10,0,0,12
20769,25,34541,11,0,0,36
20770,28,191027,12,0,0,40
20771,29,107458,13,0,0,50
20772,60,121832,7,0,0,40
20773,37,233825,13,15024,0,50
20774,25,73839,7,0,0,40
20775,27,109165,10,0,0,60
20776,50,103063,13,0,0,40
20777,41,29762,10,5013,0,70
20778,46,111979,4,0,0,47
20779,35,150125,11,0,0,40
20780,21,301853,10,0,0,40
20781,35,296738,7,6849,0,60
20782,40,118001,9,0,0,40
20783,49,149337,13,0,0,40
20784,29,36601,13,0,0,50
20785,43,118600,13,0,625,40
20786,39,279272,12,0,0,60
20787,35,181020,9,0,0,60
20788,52,165998,10,0,0,40
20789,25,218136,10,0,0,40
20790,20,182200,9,0,0,30
20791,46,39363,10,0,0,10
20792,24,140001,13,0,0,40
20793,29,193260,13,0,0,30
20794,21,191243,10,0,0,40
20795,37,207887,13,0,0,50
20796,43,211450,9,0,0,40
20797,19,184759,9,0,0,26
20798,47,197836,9,0,0,45
20799,61,232308,9,0,0,45
20800,21,189888,12,0,0,55
20801,35,301614,9,0,0,60
20802,60,146674,6,0,0,40
20803,27,225291,10,0,0,40
20804,57,148509,13,0,0,35
20805,56,136413,2,0,0,40
20806,27,126060,9,0,0,40
20807,47,73064,4,0,0,35
20808,19,39026,9,0,0,30
20809,28,33035,8,0,0,30
20810,43,193494,6,0,0,40
20811,63,147440,10,0,0,35
20812,22,153131,10,0,0,40
20813,25,64671,9,0,0,40
20814,35,225399,9,8614,0,40
20815,20,174391,9,0,0,40
20816,48,377757,6,0,0,70
20817,30,364310,13,0,0,40
20818,31,110643,13,0,0,40
20819,20,70240,9,0,0,24
20820,57,32694,14,0,0,50
20821,41,95047,11,7688,0,44
20822,33,264936,9,0,0,40
20823,27,367329,11,0,0,40
20824,34,56026,9,0,0,60
20825,22,186452,6,0,0,30
20826,50,125417,12,0,0,40
20827,40,242082,13,0,0,45
20828,37,31023,9,0,0,51
20829,40,397346,12,0,0,40
20830,53,424079,14,15024,0,55
20831,38,108947,10,7688,0,40
20832,25,261979,9,0,0,40
20833,51,55507,9,0,0,40
20834,22,291407,8,0,0,40
20835,18,353358,10,0,0,16
20836,41,67339,7,7688,0,40
20837,33,235109,9,0,0,40
20838,33,208180,13,0,0,40
20839,67,423561,10,0,0,40
20840,47,145290,9,0,2415,50
20841,24,403671,10,0,0,40
20842,32,49325,4,0,0,40
20843,29,370494,9,0,0,40
20844,25,267012,11,0,0,45
20845,33,191856,10,0,0,40
20846,55,80445,13,0,0,40
20847,31,379798,10,0,0,40
20848,32,168387,14,0,0,50
20849,18,301948,9,34095,0,3
20850,36,274809,9,0,0,50
20851,58,233193,9,0,0,27
20852,34,299635,14,0,1902,50
20853,19,236396,7,0,0,40
20854,21,688355,9,0,0,40
20855,36,37019,9,0,0,50
20856,37,148015,13,15024,0,40
20857,43,122975,9,0,0,21
20858,52,349795,13,0,0,40
20859,48,229846,11,0,0,40
20860,43,108945,10,0,0,38
20861,22,237498,9,0,0,40
20862,57,188872,3,6497,0,40
20863,37,324019,12,0,0,40
20864,39,82488,10,0,0,38
20865,54,206964,10,0,0,40
20866,27,37088,12,0,0,40
20867,21,152540,9,0,0,35
20868,65,143554,10,0,0,38
20869,30,126242,10,0,0,40
20870,22,127185,5,0,0,40
20871,26,164018,13,4064,0,50
20872,25,210184,7,0,0,40
20873,35,117528,11,0,0,40
20874,47,124973,11,15024,0,50
20875,23,182117,12,0,0,60
20876,42,220049,9,0,0,40
20877,39,247975,10,0,0,30
20878,55,50164,16,0,0,60
20879,24,123160,14,0,0,10
20880,46,219962,13,7298,0,40
20881,53,79324,9,0,0,40
20882,44,129100,7,0,0,60
20883,40,210275,9,0,0,40
20884,48,189462,10,7688,0,40
20885,26,171114,11,0,0,35
20886,22,201799,9,0,0,40
20887,35,200426,9,0,0,12
20888,20,24395,10,0,0,20
20889,43,191149,9,0,0,40
20890,37,34173,9,0,0,25
20891,30,350979,9,0,0,40
20892,41,147314,9,0,0,50
20893,38,136081,15,0,0,60
20894,77,232894,5,0,0,40
20895,42,373403,9,0,0,50
20896,20,120601,9,0,0,40
20897,36,130926,13,3674,0,40
20898,32,72338,11,0,0,40
20899,27,129624,13,0,0,40
20900,25,328697,10,0,0,45
20901,40,191196,14,0,0,40
20902,18,191117,7,0,0,25
20903,49,110243,13,0,0,45
20904,17,181580,7,0,0,16
20905,29,89030,9,0,0,40
20906,47,345493,15,99999,0,55
20907,24,277700,10,0,0,45
20908,58,198478,4,0,0,24
20909,29,250679,9,0,0,40
20910,45,168837,10,0,0,24
20911,30,142675,8,0,0,50
20912,19,299050,10,0,0,20
20913,59,107833,6,0,1485,40
20914,47,121958,4,0,0,30
20915,41,282948,10,3137,0,40
20916,28,176683,12,0,0,40
20917,46,34377,12,0,0,40
20918,40,209833,10,0,0,60
20919,66,41506,6,0,0,40
20920,30,125159,13,14084,0,45
20921,44,147206,10,0,0,12
20922,58,93664,9,15024,0,60
20923,21,315065,4,0,0,48
20924,59,381851,5,0,0,40
20925,35,185769,10,0,0,40
20926,45,186272,5,5178,0,40
20927,30,312667,9,0,0,40
20928,33,343925,9,0,0,40
20929,26,195994,10,0,0,15
20930,48,398843,10,0,0,35
20931,31,73514,9,0,0,40
20932,36,288049,9,0,0,45
20933,48,54759,9,0,0,38
20934,30,155343,9,5013,0,40
20935,33,401104,9,0,0,50
20936,19,124884,5,0,0,25
20937,37,287306,12,99999,0,40
20938,53,113995,13,0,0,45
20939,18,146378,10,0,0,40
20940,38,111499,10,7298,0,50
20941,34,34374,10,0,0,50
20942,45,162187,13,0,0,52
20943,33,147654,11,0,0,60
20944,35,182467,11,0,0,44
20945,22,183970,9,0,0,40
20946,35,332588,9,0,0,30
20947,45,26781,9,0,0,8
20948,17,48610,7,0,0,45
20949,50,162632,9,0,0,45
20950,38,91711,13,0,0,50
20951,33,198003,10,7298,0,50
20952,46,179048,9,0,0,35
20953,25,262778,13,6849,0,50
20954,64,102470,9,0,0,40
